date,weighted_ili_National,weighted_ili_Region 1,weighted_ili_Region 2,weighted_ili_Region 3,weighted_ili_Region 4,weighted_ili_Region 5,weighted_ili_Region 6,weighted_ili_Region 7,weighted_ili_Region 8,weighted_ili_Region 9,weighted_ili_Region 10,unweighted_ili_National,unweighted_ili_Region 1,unweighted_ili_Region 2,unweighted_ili_Region 3,unweighted_ili_Region 4,unweighted_ili_Region 5,unweighted_ili_Region 6,unweighted_ili_Region 7,unweighted_ili_Region 8,unweighted_ili_Region 9,unweighted_ili_Region 10
11/5/2000,1.14136,0.558944,1.61061,1.29725,1.36644,0.833756,0.957323,1.37846,0.553201,1.11687,2.47539,1.4316,0.561896,1.61061,1.10001,2.00933,1.33133,0.314348,1.23445,0.683628,2.8963,2.11063
11/12/2000,1.44111,0.58688,1.44711,1.91616,1.6651,0.71501,1.38123,1.42524,0.818343,2.15375,1.94189,1.49427,0.592885,1.44711,2.04766,2.14195,0.98986,0.410204,1.27073,1.08381,2.54892,1.72414
11/19/2000,1.95735,0.779003,2.17634,6.17483,2.15025,0.851478,1.00937,2.10321,1.06073,1.91998,1.7912,1.84268,0.696954,2.17634,3.44367,2.49339,1.39878,0.313599,1.53603,1.43885,2.6717,1.76991
11/26/2000,1.61928,0.73446,1.79961,1.80312,1.60852,0.851455,1.33744,0.748801,0.917926,2.85756,3.32965,1.59762,0.729437,1.79961,1.8859,2.13418,1.29342,0.625054,0.630622,1.20177,2.56229,1.90217
12/3/2000,1.7844,1.7081,2.34939,2.58903,1.46726,0.861037,1.97902,1.42965,0.922569,2.80011,1.74764,1.73473,1.34069,2.34939,1.64311,2.08279,1.24173,0.739611,1.29821,1.00581,3.13662,1.48548
12/10/2000,2.34423,0.847539,1.58033,1.97016,1.94938,1.11598,3.79495,1.78855,0.937087,4.60006,3.56193,2.04538,0.704739,1.58033,1.75554,2.75183,1.65363,1.23142,1.444,1.11872,3.52185,3.41098
12/17/2000,2.69528,0.838599,0.967209,2.69523,2.24642,1.27204,4.94209,1.28387,1.65105,5.29511,4.07302,2.41051,0.869723,0.967209,1.97249,3.34368,1.89688,3.05725,1.03428,1.50119,3.65914,3.80435
12/24/2000,3.8618,2.66067,1.79574,4.28415,2.5332,1.7833,8.25864,2.09199,2.5365,6.50903,5.62125,3.38334,1.88955,1.79574,2.55767,3.43862,2.81451,3.49119,1.566,2.70592,6.32534,6.77732
12/31/2000,3.505,3.0838,2.18405,2.91341,2.53018,1.665,7.70607,1.41867,2.398,5.17391,6.22052,3.2288,2.36957,2.18405,2.65582,3.49242,2.38985,4.75792,1.11111,2.73199,4.90096,3.9072
1/7/2001,3.43804,2.44784,1.71468,2.84719,2.54171,1.89456,8.00807,2.3917,2.61018,4.863,5.33,3.11951,2.3677,1.71468,2.52196,3.27125,2.47954,3.33005,1.99558,3.21591,5.00929,5.58882
1/14/2001,4.3928,3.0082,3.09373,4.04856,3.34082,2.36097,8.25342,3.72301,3.34326,6.54242,6.73698,3.80424,2.83028,3.09373,3.8758,4.32334,3.19124,3.10045,3.32024,4.01606,4.98521,4.73815
1/21/2001,4.21339,3.66662,3.49676,4.29008,4.08727,3.01983,6.06804,3.95197,3.57654,4.45718,7.0501,4.18681,3.8257,3.49676,3.59742,5.01802,4.05147,3.2553,3.55777,4.09765,4.38359,4.52617
1/28/2001,4.35364,4.72841,4.1771,6.01118,3.92495,3.36093,4.489,3.56571,3.48755,5.19627,4.72898,3.9865,4.34594,4.1771,4.77021,4.43534,4.15115,1.86137,3.10672,4.02902,3.87154,4.21779
2/4/2001,3.69969,3.56103,2.93806,5.16815,3.73746,2.87964,2.51708,3.06988,2.63203,5.10996,4.96111,3.60607,3.70818,2.93806,4.73214,4.20636,3.87044,1.1026,2.75494,3.24001,3.81051,4.63725
2/11/2001,2.81921,2.77012,2.0558,4.76964,2.64377,2.27064,1.9762,1.97718,2.25164,3.70606,4.02815,2.81015,2.80563,2.05706,4.06442,3.14039,2.99342,1.06508,1.88924,2.70773,3.22696,2.90557
2/18/2001,2.55294,2.19192,3.02509,4.58803,2.18268,2.1024,1.06385,2.1485,1.83486,3.24319,3.17204,2.41561,2.49768,1.9451,3.53106,2.63278,2.71183,0.72317,1.83403,2.37879,2.7945,2.42656
2/25/2001,1.90167,1.44457,0.927075,2.43148,1.53177,1.84593,1.21116,1.63535,2.22036,3.04966,3.71374,1.73272,1.57421,0.929908,2.02594,1.36387,2.52208,0.665748,1.44185,1.54485,2.50026,2.76423
3/4/2001,1.68033,1.20585,1.00175,2.46173,1.82131,1.50662,0.535722,1.47005,1.18333,2.25965,4.58057,1.64319,1.23258,0.915399,2.13533,1.92574,2.1236,0.19111,1.15756,1.57773,1.8749,3.60231
3/11/2001,1.6254,0.644406,0.69924,1.99097,1.9513,1.01767,0.334874,0.855566,2.04894,3.16455,4.67213,1.35803,0.681007,0.687975,1.60926,1.7688,1.47595,0.2129,0.6875,1.2846,1.90324,3.89937
3/18/2001,1.45957,0.958727,0.66216,1.8158,2.55073,0.901337,0.140526,0.994786,0.60082,2.22158,2.51446,1.39027,0.840815,0.657084,1.8273,1.8094,1.50151,0.0742023,0.948436,0.942063,1.79508,1.85471
3/25/2001,1.32376,0.729239,0.586826,2.15263,2.39018,0.652711,0.324846,0.8983,0.289248,1.89668,1.47808,1.2237,0.490248,0.572373,1.64041,1.78833,1.09222,0.114839,0.738447,0.542337,2.01613,1.79949
4/1/2001,0.920073,0.659387,0.459263,1.60017,0.633757,0.660277,0.420275,0.96996,0.397519,1.53509,2.88208,1.11908,0.488918,0.431933,1.43007,1.63616,0.961885,0.114526,0.827351,0.649795,1.68194,2.01681
4/8/2001,0.779257,0.840202,0.33765,1.44188,0.560973,0.41806,0.464288,0.697677,0.211251,1.47148,1.65938,0.938967,0.545033,0.367119,1.2674,1.37109,0.542639,0.363174,0.66949,0.232019,1.79206,1.07527
4/15/2001,0.991303,0.828789,0.467838,1.50082,0.500787,0.462566,0.737389,0.601854,0.368528,2.38164,2.33848,0.944308,0.457038,0.455773,1.36042,1.24217,0.588436,0.234192,0.559823,0.581492,1.74751,1.50943
4/22/2001,0.82693,0.288972,0.522549,1.37933,0.462064,0.223285,0.335316,0.834769,0.19942,1.76164,4.37427,0.742603,0.203097,0.397351,1.11505,1.01829,0.404224,0.0448732,0.647883,0.542215,1.27076,2.24439
4/29/2001,0.588952,0.635602,0.355013,1.37932,0.407937,0.230484,0,0.742993,0.311674,0.80248,2.86199,0.735456,0.382241,0.352182,1.25708,1.0721,0.388763,0,0.51228,0.546037,1.16017,1.86916
5/6/2001,0.605586,0.429847,0.640335,1.38682,0.506802,0.181107,0.384476,0.668031,0.194821,0.540417,2.97214,0.725155,0.415576,0.465244,1.28348,1.10575,0.376725,0.326052,0.545256,0.477897,0.87486,2.01097
5/13/2001,0.49434,0.632022,0.560799,0.931242,0.476992,0.12699,0.489432,1.05693,0,0.588438,0,0.670346,0.685733,0.519377,0.735114,1.20625,0.249415,0.044287,0.769231,0,0.826067,0
5/20/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2001,1.41046,0.488423,0.744221,1.62644,0.646735,0.932785,0.756693,1.55596,0.2691,4.24985,0.651836,0.997404,0.590139,0.890501,1.89501,0.748674,0.948669,0.283381,1.65129,0.227273,2.00426,0.615006
10/7/2001,1.77019,0.579227,0.941888,3.21104,0.824939,2.05194,1.70644,1.24632,0.564872,3.14644,1.07286,1.09692,0.722022,1.07166,2.10849,0.945994,1.11066,0.360502,1.13971,0.635363,1.94903,1.05691
10/14/2001,1.61904,0.757278,0.910421,2.67444,0.801895,1.15362,1.67185,1.26255,0.6755,3.57209,1.03744,1.1679,0.893977,1.06162,1.92529,0.972315,1.12697,0.379441,1.10709,0.650184,2.29907,0.994036
10/21/2001,1.77065,0.770255,1.04934,2.08482,0.818655,2.04138,2.07219,1.2573,0.559576,3.56565,0.599612,1.26256,0.93449,1.3244,2.12323,0.964989,1.39292,0.404091,1.26545,0.614225,2.32409,0.590842
10/28/2001,1.93891,0.761883,1.17835,2.14781,1.54364,1.56302,1.99112,1.61203,0.379298,4.02178,1.71825,1.30014,0.803952,1.19606,1.8437,1.4467,1.29316,0.330003,1.56532,0.402216,2.31217,1.71674
11/4/2001,1.63439,0.67791,1.19253,1.67809,1.06889,1.80209,2.06637,1.45184,0.488648,2.76983,1.20362,1.21838,0.732533,1.34469,1.73107,1.07038,1.53983,0.382077,1.29026,0.510979,1.8794,1.17604
11/11/2001,1.90363,0.568568,0.999178,1.33705,0.92455,1.25909,1.12207,1.39457,0.476778,6.64832,0.662486,1.33993,0.495026,1.15787,1.58453,1.09041,1.36192,0.396218,1.30507,0.537669,3.78513,0.640301
11/18/2001,1.80556,0.920133,0.936613,1.75718,0.87434,1.45343,0.695331,1.81453,0.66663,5.44275,1.57127,1.47679,0.776928,1.13617,1.81976,1.02056,1.66225,0.0850431,1.46575,0.837333,3.66553,1.7165
11/25/2001,1.75506,0.592136,1.06864,1.22317,0.886929,1.63052,1.58504,1.38213,0.812,4.63122,1.61878,1.41042,0.703913,1.18919,1.36224,1.07445,1.60396,0.658022,1.21939,0.847458,3.10721,1.68453
12/2/2001,1.53023,0.711386,1.14551,1.51509,0.725881,1.3694,0.961864,1.10261,1.09065,3.83318,1.84602,1.26322,0.713113,1.27548,1.47076,0.832759,1.48634,0.405278,1.06647,1.15545,2.6362,1.86383
12/9/2001,1.46161,0.806871,1.14879,1.7312,0.642863,1.32564,0.747725,1.12021,1.08058,3.62001,1.48016,1.26864,0.821291,1.15379,1.4888,0.801621,1.44975,0.226675,0.980196,1.1442,2.92753,1.618
12/16/2001,1.96048,0.796429,1.1182,2.42044,0.788769,1.67174,3.07191,1.37918,1.59196,3.90783,1.39045,1.53452,0.738391,1.12577,1.85422,1.01057,1.80571,1.12967,1.14682,1.56235,3.09969,1.51188
12/23/2001,2.20435,1.17227,1.739,2.353,1.26526,2.27725,1.18345,1.26169,1.8491,5.07169,1.80724,2.12774,1.3342,1.80691,2.15356,1.77474,2.41027,0.788825,1.19919,1.93013,3.98543,1.91176
12/30/2001,2.1348,1.09469,1.83995,2.84344,1.1145,2.30058,0.805594,1.34629,1.59438,4.49194,2.79078,1.94142,1.18976,1.88235,2.47345,1.37045,2.32114,0.201857,1.06495,1.65416,3.66328,2.75908
1/6/2002,1.89441,1.11743,1.95641,1.83332,1.44692,1.51593,1.02899,1.79073,1.87297,3.97676,1.31922,1.67397,1.22868,1.80513,1.61492,1.36549,1.63,0.451441,1.28287,1.91037,3.18644,1.41176
1/13/2002,2.83109,1.29292,2.87409,4.15202,1.90055,1.59561,4.2777,2.34168,2.42528,4.26316,2.45563,2.06831,1.29131,2.61138,3.03409,1.9687,1.74433,1.48465,1.20185,2.55247,3.10795,2.58752
1/20/2002,3.30481,1.8299,5.13816,4.55867,2.47923,2.03711,3.17802,2.89774,2.723,4.92626,2.25354,2.87301,1.60523,5.03913,3.56201,2.74669,2.3235,1.22526,2.54831,3.64082,4.39601,2.38791
1/27/2002,3.61063,2.69836,5.21438,4.92764,1.93336,2.1073,5.05561,3.63893,3.64279,5.18233,1.63768,2.94909,2.56854,4.10634,4.19472,2.16841,2.42101,2.4634,3.36334,3.70039,4.23508,1.64251
2/3/2002,3.42799,2.50926,2.43139,5.46307,1.94518,2.65316,4.21139,4.33048,3.83065,4.76411,3.81421,2.92857,2.51098,2.45083,3.6343,2.32383,2.81484,1.68524,3.45513,3.80371,4.66217,3.6665
2/10/2002,3.76715,2.51279,2.1578,4.84377,2.25859,3.34884,4.01688,4.93481,2.36588,6.20809,5.73343,3.16382,2.86798,2.19772,3.47893,2.40884,3.50984,2.29367,3.99761,2.42451,4.74067,5.57171
2/17/2002,3.60018,1.96676,1.86836,4.17651,2.13879,3.5658,4.07771,4.05045,1.81294,6.56053,3.2026,3.12121,2.36262,2.01347,3.15836,2.37157,3.7798,2.21829,3.16473,2.27456,5.60345,2.89406
2/24/2002,3.20024,1.42523,1.41772,4.60419,2.04094,3.48359,2.70946,3.35367,1.55448,5.94761,2.09681,2.73515,1.70911,1.52785,3.79706,2.17947,3.54072,2.19406,2.80728,1.94543,4.32461,1.9276
3/3/2002,2.92633,0.898281,1.30241,5.66049,1.52733,2.57896,1.90237,2.98812,1.29306,6.04576,2.75263,2.15302,0.890174,1.50223,3.30394,1.45168,2.59085,1.28121,2.56586,1.53487,3.94656,2.79018
3/10/2002,2.85857,0.755995,1.84535,6.61248,1.07506,1.9792,2.0697,1.90214,1.05459,5.90946,3.04054,1.92136,0.763035,2.0924,2.91971,1.20587,2.18066,1.38974,1.70801,1.52007,3.43804,2.7512
3/17/2002,2.34745,1.18249,1.36993,5.80713,0.754221,1.86311,0.679588,1.57776,0.438089,4.83496,3.46314,1.62731,0.76265,1.58754,2.93958,0.858994,2.10941,0.671141,1.47009,0.588648,2.94164,2.91744
3/24/2002,2.23498,0.709017,0.925246,4.25068,0.514304,1.75181,0.481678,1.09437,0.381959,5.70367,6.52793,1.46179,0.652118,1.08095,2.25193,0.609259,1.964,0.275157,0.966356,0.476437,3.42698,5.08242
3/31/2002,1.99355,0.636122,0.833338,4.97158,0.639122,1.47829,0.693879,1.34786,0.471863,4.54188,2.7262,1.1937,0.749436,0.966104,2.26102,0.695289,1.5239,0.24831,1.21252,0.567666,2.30525,2.1726
4/7/2002,1.37168,0.571711,0.524113,3.5822,0.312585,0.917703,0.979513,1.05361,0.354269,2.95857,1.14627,0.895415,0.533171,0.612245,1.94097,0.347361,0.993414,0.86496,0.958399,0.474848,1.88781,0.990099
4/14/2002,1.27033,0.722517,0.493099,3.36698,0.327089,0.816579,0.415341,1.0526,0.331637,2.89165,1.01078,0.817901,0.690189,0.544112,1.43678,0.372151,0.865245,0.0672495,0.954575,0.436427,1.95755,0.85034
4/21/2002,0.999331,0.470526,0.358458,3.20797,0.403172,0.747375,0,0.857573,0.259067,1.91246,0.615515,0.705896,0.363103,0.411523,1.4762,0.478448,0.680553,0,0.779449,0.375691,1.73661,0.49554
4/28/2002,1.172,0.201944,0.313711,2.98909,0.201078,0.482101,0,0.720639,0.470451,3.9381,0,0.611215,0.207055,0.340102,1.5195,0.236921,0.501954,0,0.787026,0.586435,2.04063,0
5/5/2002,1.03472,0.232079,0.350672,2.7744,0.345971,0.549172,0,0.908111,0.450777,2.80208,0.367878,0.630622,0.215567,0.366735,1.32426,0.399183,0.576332,0,0.688572,0.687104,1.93261,0.284091
5/12/2002,0.703599,0.376307,0.281077,1.51669,0.192165,0.46782,0,1.01989,0.49426,1.85681,0.224379,0.573579,0.258873,0.322151,1.04666,0.243997,0.41871,0,0.796081,0.740538,1.83154,0.203459
5/19/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/14/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/21/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/11/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2002,1.22262,0.784626,1.47411,1.16453,0.956286,1.97716,0.428283,0.881132,0.555,1.7775,0.15872,1.16668,0.714586,1.32275,1.15576,1.15761,1.37561,0.144944,1.00199,0.859537,1.99249,0.158983
10/6/2002,1.33344,0.495414,1.94806,0.877381,1.05164,2.20973,0.665571,0.741349,0.505408,1.79872,0.82858,1.2165,0.469154,1.79991,0.99115,1.12313,1.60629,0.210154,0.810934,0.751167,2.04421,0.683527
10/13/2002,1.31929,0.405673,1.86141,1.12844,0.80937,2.25005,1.1791,0.920056,0.492651,1.43915,0.846673,1.13057,0.405581,1.69924,1.25931,1.03339,1.41682,0.338835,0.974354,0.822988,1.60022,0.784753
10/20/2002,1.49484,0.637874,2.19488,1.1143,1.04113,1.9525,0.992243,0.890115,0.574425,2.51771,0.757961,1.25246,0.545317,1.83206,1.23102,1.08118,1.51646,0.43047,0.916802,1.04109,2.14734,0.70713
10/27/2002,1.47195,0.603491,1.79574,1.01307,1.1647,1.96181,1.34323,1.05124,0.705004,2.09511,1.21028,1.30237,0.560757,1.68209,1.0921,1.15805,1.58903,0.670863,1.0656,1.29593,2.04931,1.21145
11/3/2002,1.58094,0.506613,2.68916,1.39692,1.19694,1.84367,1.71576,1.32234,0.65443,1.79395,1.06768,1.40551,0.488515,1.88169,1.43397,1.22949,1.64569,1.0897,1.36431,0.971091,2.23486,1.05163
11/10/2002,1.49426,0.452492,2.36841,1.18055,1.10455,1.91773,1.38439,1.30644,0.684114,1.82469,1.27803,1.38437,0.425573,1.88754,1.28214,1.19034,1.70372,0.725654,1.33466,0.956639,2.38351,1.29271
11/17/2002,1.40569,0.476843,2.13,1.24945,1.10444,1.83287,1.329,0.952186,0.763239,1.7743,0.445713,1.32563,0.459746,1.68906,1.30035,1.21425,1.53381,1.02233,0.990189,1.07375,2.16344,0.428036
11/24/2002,1.6141,0.741342,2.51125,1.86725,1.20943,2.00417,1.42332,1.21356,0.832561,1.80693,0.925311,1.43475,0.664251,2.13189,1.88126,1.35882,1.77282,0.882712,1.02138,0.704362,2.6038,0.938673
12/1/2002,1.45967,0.584766,2.26602,1.17,1.10385,1.8988,1.79258,1.39596,0.632439,1.4037,0.918394,1.25433,0.592108,2.02663,1.38139,1.15485,1.55564,1.03153,1.32176,0.521015,2.20322,0.852676
12/8/2002,1.59896,0.610366,1.86905,1.29548,1.01517,2.01068,2.88248,1.27052,0.774699,1.5613,1.15853,1.25757,0.565836,1.74574,1.47591,1.12994,1.68397,1.78571,1.28931,0.617875,1.84528,1.18496
12/15/2002,2.16697,0.622122,2.4707,1.07092,1.36661,1.94513,6.04979,1.77609,1.15111,1.99717,0.986062,1.58017,0.663217,2.13546,1.26618,1.48229,1.82995,3.78781,1.7457,0.786139,2.2712,0.961538
12/22/2002,2.57842,0.799462,1.87908,1.33899,1.73547,2.78992,4.12241,3.12275,1.06512,4.49262,1.06865,1.98008,0.710952,2.18834,1.67582,2.07096,2.6708,2.82888,2.96954,0.856878,3.38164,1.11483
12/29/2002,2.38636,0.64182,2.47831,1.27559,1.7773,2.74745,3.78321,2.87196,0.853741,3.22525,1.65297,1.90428,0.70735,1.96969,1.53257,2.33733,2.58634,2.71193,2.80465,0.706507,2.81526,1.30597
1/5/2003,1.73621,0.470414,1.66986,1.41885,1.20515,1.96998,1.93178,1.99184,0.952076,2.83481,1.30183,1.5901,0.5542,1.66617,1.5994,1.45673,1.93154,2.31318,1.96133,0.764411,3.24865,1.33511
1/12/2003,2.06296,0.737876,2.829,1.18346,1.39918,2.05459,2.71071,2.82653,1.0298,2.90264,2.02289,1.81559,0.970328,2.32402,1.51193,1.72552,2.08828,2.91339,2.73815,0.765862,3.14614,1.71582
1/19/2003,2.58113,1.10352,2.04232,1.90187,2.14774,3.14543,3.78946,4.06207,1.18968,2.8681,1.65482,2.41801,1.14289,2.10661,2.31178,2.58546,3.34887,4.49699,3.67797,1.02571,2.69677,1.41629
1/26/2003,2.93909,1.4025,3.02712,2.39285,2.80572,3.39177,3.73257,4.28484,1.79776,3.12883,0.84282,2.86635,1.37654,2.30319,2.47802,3.32815,3.96965,4.14999,3.69193,1.6253,3.22649,0.741918
2/2/2003,3.22539,1.86114,3.2408,3.19039,3.1043,3.53829,3.04652,3.41779,1.91071,4.04155,2.38079,3.16662,2.16136,2.89424,3.5351,3.44611,4.24952,3.41814,2.93165,1.79153,3.89022,2.10238
2/9/2003,3.06982,1.90304,3.49221,3.70689,3.02452,3.28727,2.78386,2.33329,2.15763,3.44932,2.12606,3.0155,2.4086,2.68351,3.68692,3.32482,3.76592,3.02063,1.95566,1.86787,4.13419,2.18718
2/16/2003,3.20044,2.05512,3.23667,3.87634,2.94354,3.48202,1.83982,1.91419,2.27359,4.51978,4.05518,2.9978,2.28548,2.58148,3.66835,3.34093,3.65659,1.51498,1.63707,1.90886,4.91528,2.68179
2/23/2003,2.44888,1.7909,2.02839,2.85313,1.95311,2.75519,1.06872,2.11881,2.08572,4.18916,2.44512,2.31957,1.87995,1.70906,2.89313,2.02497,2.82622,1.20159,1.95593,1.64695,4.61526,1.76384
3/2/2003,2.1344,1.41537,0.694101,1.87656,1.7322,2.18818,1.84167,1.2765,1.87055,4.38694,2.26898,1.94707,1.52388,0.998469,2.05863,1.93501,2.33158,1.78973,1.15173,1.46517,3.83156,1.94175
3/9/2003,1.99866,1.354,1.96195,2.39264,1.26623,1.68422,1.55837,1.15617,1.53212,3.83978,2.33807,1.72985,1.34355,1.88895,2.09766,1.46634,1.86544,1.14919,1.08934,1.17832,3.81257,1.99667
3/16/2003,1.93849,0.693242,1.61535,2.00457,1.25336,1.36867,1.23446,1.10357,1.38279,4.51227,3.43133,1.51837,0.763506,1.5398,2.15091,1.40709,1.59731,0.700958,1.01001,1.18439,3.41457,2.50417
3/23/2003,1.41293,0.455794,1.29222,1.98846,1.1758,0.87724,0.81984,1.18188,1.28019,2.84845,1.51788,1.22616,0.573817,1.2842,1.89085,1.48132,1.1065,0.471279,1.06844,0.790398,2.44722,2.05086
3/30/2003,1.23472,0.527289,1.29973,1.66106,1.0274,0.773904,0.859968,0.930534,1.13187,2.51261,0.538759,1.05433,0.481912,1.28372,1.62406,1.26951,1.11379,0.493039,0.849967,0.618882,2.00937,0.419874
4/6/2003,1.20005,0.394418,1.34059,2.07016,1.03359,0.633577,1.11282,0.811463,1.06472,2.05738,0.514544,1.07108,0.353781,1.30771,1.78996,1.3387,0.84613,0.469671,0.815758,0.510141,2.48539,0.522778
4/13/2003,0.910135,0.331537,0.908863,1.35365,0.749059,0.489592,1.04208,0.867922,0.673068,1.22555,1.83765,0.82612,0.37013,0.904512,1.51737,1.0412,0.707411,0.575867,0.85041,0.316034,2.00146,1.16279
4/20/2003,0.932265,0.249691,0.622013,1.74417,0.904913,0.467051,0.83456,0.913153,0.586445,1.5478,0.941406,0.820505,0.332118,0.772048,2.04658,1.22641,0.674137,0.294446,0.863145,0.235889,1.69589,0.813008
4/27/2003,0.692175,0.363239,0.42434,1.24917,0.754299,0.35675,0.625752,0.912472,0.702696,0.950753,0.508934,0.630846,0.323189,0.588708,1.41138,0.921273,0.458376,0.248622,0.872999,0.151409,1.38832,0.274725
5/4/2003,0.669406,0.343458,0.531826,1.57344,0.802269,0.358038,0.478399,0.627925,0.117173,0.797161,0.32637,0.63935,0.337316,0.507766,1.79931,1.09318,0.4205,0.189084,0.734844,0.0605272,1.32797,0.185014
5/11/2003,0.727705,0.199502,1.84902,1.30389,0.42099,0.459533,0.398766,0.878384,0.0819138,0.901108,0.276258,0.586609,0.233328,1.06233,1.47077,0.56509,0.551773,0.19774,1.0494,0.0405768,1.35972,0.283019
5/18/2003,0.717701,0.12085,1.54603,0.988692,0.795601,0.296985,1.14352,0.453362,0.0236152,0.616252,0.582949,0.773024,0.138563,0.867221,1.08572,1.00454,0.369344,1.2696,0.567986,0.0844119,1.35718,0.926706
5/25/2003,0.789394,0.110875,2.61157,0.95693,0.476614,0.319755,1.15287,0.87804,0.03584,0.59952,0.642858,0.790743,0.150063,1.68783,1.15337,0.752486,0.370622,1.22982,1.07443,0.115964,1.30595,0.287356
6/1/2003,0.722129,0.0463558,1.35671,0.895632,0.394769,0.320656,0.824802,0.681625,0.12085,1.40798,0.433505,0.711847,0.0657549,1.52372,0.975293,0.726061,0.336719,0.884956,0.660451,0.212615,1.42931,0.369914
6/8/2003,0.591326,0.161722,1.41652,1.18025,0.522053,0.248534,0.701011,0.499815,0,0.444388,0.221932,0.794637,0.0962067,1.64538,1.40013,0.951194,0.316346,0.747283,0.597076,0,1.22324,0.119474
6/15/2003,0.52307,0.27917,1.09705,0.894659,0.395624,0.130902,0.570228,0.462606,0.0153511,0.802235,0,0.586604,0.244569,1.34003,1.00042,0.659559,0.19476,0.602864,0.490614,0.0918274,0.870925,0
6/22/2003,0.450236,0.117383,0.649364,0.86973,0.359389,0.218194,1.23987,0.437133,0,0.230792,0.138707,0.615982,0.139392,0.881881,1.12964,0.547677,0.284671,1.31291,0.472204,0,1.26764,0.195313
6/29/2003,0.397421,0.149165,0.562317,0.817689,0.248508,0.239393,0.429093,0.481321,0.0717486,0.57391,0,0.491507,0.107083,0.531136,0.994425,0.33736,0.264986,0.475059,0.517688,0.486618,1.15464,0
